ieee,network_id,endpoint_id,endpoint_profile_id,endpoint_device_type,command,attribute,attribute_id,Point_Name,cluster_id,is_command,value,Notes
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,join_indication,272,Diagnosticjoin_indication0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,child_moved,273,Diagnosticchild_moved0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,nwk_fc_failure,274,Diagnosticnwk_fc_failure0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,aps_fc_failure,275,Diagnosticaps_fc_failure0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,aps_unauthorized_key,276,Diagnosticaps_unauthorized_key0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,nwk_decrypt_failures,277,Diagnosticnwk_decrypt_failures0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,aps_decrypt_failures,278,Diagnosticaps_decrypt_failures0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,packet_buffer_allocate_failures,279,Diagnosticpacket_buffer_allocate_failures0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,relayed_ucast,280,Diagnosticrelayed_ucast0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,phy_to_mac_queue_limit_reached,281,Diagnosticphy_to_mac_queue_limit_reached0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,packet_validate_drop_count,282,Diagnosticpacket_validate_drop_count0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,average_mac_retry_per_aps_message_sent,283,Diagnosticaverage_mac_retry_per_aps_message_sent0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,last_message_lqi,284,Diagnosticlast_message_lqi0x359F,2821,True,0,
b0:ce:18:14:03:39:b8:5f,0x359F,1,260,DeviceType.DIMMABLE_LIGHT,none,last_message_rssi,285,Diagnosticlast_message_rssi0x359F,2821,True,0,
